"","video_path","location_options","location_probs","location","activity_options","activity_probs","activity","superseded_gcp_name_feb25","chunk_num","start_time","end_time","activities_weighted","locations_chunked"
"258","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_029.mp4","playroom,bedroom","0.55,0.26","playroom","exploring,playing with toy","0.35,0.28","exploring","00680001_2023-05-13_3_1858c08f1f",29,290,300,"playing with toy","playroom"
"259","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_030.mp4","closet,garage,playroom","0.46,0.22,0.25","closet","looking,nothing,exploring,looking at device,playing with toy","0.15,0.12,0.31,0.14,0.2","exploring","00680001_2023-05-13_3_1858c08f1f",30,300,310,"exploring","playroom"
"260","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_031.mp4","garage,basement,playroom","0.24,0.19,0.52","playroom","exploring,playing with toy","0.79,0.17","exploring","00680001_2023-05-13_3_1858c08f1f",31,310,320,"exploring","playroom"
"261","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_032.mp4","closet,garage","0.73,0.27","closet","exploring","0.97","exploring","00680001_2023-05-13_3_1858c08f1f",32,320,330,"exploring","garage"
"262","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_033.mp4","closet,bedroom,playroom","0.16,0.49,0.23","bedroom","nothing,looking,looking at device","0.57,0.14,0.14","nothing","00680001_2023-05-13_3_1858c08f1f",33,330,340,"exploring","garage"
"263","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_034.mp4","garage","1.0","garage","exploring","0.95","exploring","00680001_2023-05-13_3_1858c08f1f",34,340,350,"exploring","garage"
"264","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_035.mp4","garage","1.0","garage","exploring,playing with toy,playing with adult","0.5,0.32,0.12","exploring","00680001_2023-05-13_3_1858c08f1f",35,350,360,"exploring","garage"
"265","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_036.mp4","closet,basement,playroom","0.48,0.29,0.11","closet","exploring","0.97","exploring","00680001_2023-05-13_3_1858c08f1f",36,360,370,"exploring","garage"
"266","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_037.mp4","closet,bedroom","0.68,0.15","closet","exploring,nothing","0.74,0.15","exploring","00680001_2023-05-13_3_1858c08f1f",37,370,380,"exploring","garage"
"267","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_038.mp4","closet,garage","0.2,0.8","garage","exploring","0.95","exploring","00680001_2023-05-13_3_1858c08f1f",38,380,390,"exploring","closet"
"268","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_039.mp4","garage","1.0","garage","exploring,playing with toy","0.25,0.62","playing with toy","00680001_2023-05-13_3_1858c08f1f",39,390,400,"exploring","closet"
"269","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_040.mp4","closet","0.92","closet","exploring","0.98","exploring","00680001_2023-05-13_3_1858c08f1f",40,400,410,"exploring","closet"
"270","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_041.mp4","closet,bedroom","0.78,0.15","closet","exploring","0.82","exploring","00680001_2023-05-13_3_1858c08f1f",41,410,420,"exploring","car"
"271","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_042.mp4","car","1.0","car","exploring,looking,looking at device,driving","0.23,0.3,0.3,0.14","looking","00680001_2023-05-13_3_1858c08f1f",42,420,430,"exploring","car"
"272","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_043.mp4","car","1.0","car","nothing,looking,looking at device,driving","0.32,0.2,0.2,0.13","nothing","00680001_2023-05-13_3_1858c08f1f",43,430,440,"looking","car"
"273","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_044.mp4","car","1.0","car","standing,reading,drinking","0.12,0.12,0.46","drinking","00680001_2023-05-13_3_1858c08f1f",44,440,450,"drinking","car"
"274","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_045.mp4","car","1.0","car","looking,looking at device,exploring,playing with adult,driving","0.19,0.19,0.15,0.18,0.15","looking","00680001_2023-05-13_3_1858c08f1f",45,450,460,"exploring","car"
"275","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_046.mp4","basement","1.0","basement","exploring","0.93","exploring","00680001_2023-05-13_3_1858c08f1f",46,460,470,"exploring","car"
"276","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_047.mp4","closet,bathroom,basement,playroom","0.27,0.24,0.27,0.17","closet","cleaning","0.71","cleaning","00680001_2023-05-13_3_1858c08f1f",47,470,480,"cleaning","basement"
"277","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_048.mp4","bathroom,basement,playroom,classroom","0.52,0.15,0.15,0.17","bathroom","cleaning","0.99","cleaning","00680001_2023-05-13_3_1858c08f1f",48,480,490,"cleaning","playroom"
"278","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_049.mp4","playroom,bedroom","0.62,0.23","playroom","looking at device,looking,nothing,exploring","0.35,0.35,0.11,0.13","looking at device","00680001_2023-05-13_3_1858c08f1f",49,490,500,"cleaning","playroom"
"279","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_050.mp4","garage,playroom","0.15,0.68","playroom","cleaning,exploring,playing with toy,playing with adult","0.13,0.27,0.27,0.16","exploring","00680001_2023-05-13_3_1858c08f1f",50,500,510,"exploring","playroom"
"280","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_051.mp4","garage","1.0","garage","exploring","0.96","exploring","00680001_2023-05-13_3_1858c08f1f",51,510,520,"exploring","garage"
"281","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_052.mp4","living room,playroom","0.8,0.16","living room","exploring,playing with adult","0.77,0.13","exploring","00680001_2023-05-13_3_1858c08f1f",52,520,530,"exploring","garage"
"282","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_053.mp4","garage","1.0","garage","exploring,looking,standing,looking at device","0.2,0.23,0.12,0.23","looking","00680001_2023-05-13_3_1858c08f1f",53,530,540,"exploring","garage"
"283","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_054.mp4","car,bathroom,kitchen","0.29,0.23,0.48","kitchen","cleaning,exploring","0.76,0.19","cleaning","00680001_2023-05-13_3_1858c08f1f",54,540,550,"playing with toy","garage"
"284","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_055.mp4","garage,basement,playroom","0.38,0.11,0.49","playroom","playing with toy","0.81","playing with toy","00680001_2023-05-13_3_1858c08f1f",55,550,560,"playing with toy","garage"
"285","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_056.mp4","garage,basement","0.74,0.21","garage","exploring,playing with adult,walking","0.23,0.11,0.59","walking","00680001_2023-05-13_3_1858c08f1f",56,560,570,"exploring","garage"
"286","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_057.mp4","garage","1.0","garage","exploring,playing with adult","0.68,0.22","exploring","00680001_2023-05-13_3_1858c08f1f",57,570,580,"exploring","garage"
"287","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_058.mp4","garage","0.99","garage","nothing,looking,looking at device,exploring","0.49,0.14,0.14,0.11","nothing","00680001_2023-05-13_3_1858c08f1f",58,580,590,"exploring","garage"
"288","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_059.mp4","garage","1.0","garage","nothing,looking,exploring,looking at device","0.32,0.15,0.22,0.15","nothing","00680001_2023-05-13_3_1858c08f1f",59,590,600,"nothing","garage"
"289","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_060.mp4","garage","1.0","garage","looking,nothing,looking at device,exploring","0.26,0.16,0.26,0.2","looking","00680001_2023-05-13_3_1858c08f1f",60,600,610,"nothing","garage"
"290","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_061.mp4","garage","1.0","garage","looking,nothing,looking at device,exploring","0.25,0.22,0.25,0.19","looking","00680001_2023-05-13_3_1858c08f1f",61,610,620,"nothing","garage"
"291","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_062.mp4","basement,garage","0.49,0.49","basement","nothing,looking,looking at device,walking","0.33,0.12,0.12,0.23","nothing","00680001_2023-05-13_3_1858c08f1f",62,620,630,"nothing","garage"
"292","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_063.mp4","garage,basement","0.74,0.24","garage","nothing,looking,looking at device","0.4,0.18,0.18","nothing","00680001_2023-05-13_3_1858c08f1f",63,630,640,"nothing","garage"
"293","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_064.mp4","hallway,basement,playroom,bedroom","0.31,0.24,0.13,0.11","hallway","nothing,exploring,playing with toy","0.21,0.2,0.25","playing with toy","00680001_2023-05-13_3_1858c08f1f",64,640,650,"exploring","garage"
"294","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_065.mp4","garage","0.95","garage","exploring,looking","0.88,0.11","exploring","00680001_2023-05-13_3_1858c08f1f",65,650,660,"exploring","garage"
"295","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_066.mp4","playroom","1.0","playroom","exploring,playing with toy","0.31,0.62","playing with toy","00680001_2023-05-13_3_1858c08f1f",66,660,670,"exploring","playroom"
"296","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00680001_2023-05-13_3_1858c08f1f_processed/00680001_2023-05-13_3_1858c08f1f_processed_067.mp4","garage,basement,playroom","0.3,0.3,0.38","playroom","playing with toy,standing","0.26,0.54","standing","00680001_2023-05-13_3_1858c08f1f",67,670,680,"playing with toy","playroom"
"297","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_000.mp4","kitchen","1.0","kitchen","watching tv,looking,looking at device,playing with toy","0.23,0.11,0.11,0.5","playing with toy","00430001_2024-11-15_1_ff20f84763",0,0,10,"music time","kitchen"
"298","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_001.mp4","kitchen","1.0","kitchen","music time","0.92","music time","00430001_2024-11-15_1_ff20f84763",1,10,20,"music time","kitchen"
"299","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_002.mp4","kitchen","1.0","kitchen","playing with adult,nothing,looking,looking at device","0.5,0.2,0.12,0.12","playing with adult","00430001_2024-11-15_1_ff20f84763",2,20,30,"music time","kitchen"
"300","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_003.mp4","kitchen","1.0","kitchen","cooking,playing with adult","0.62,0.19","cooking","00430001_2024-11-15_1_ff20f84763",3,30,40,"playing with adult","kitchen"
"301","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_004.mp4","dining room,kitchen","0.62,0.38","dining room","playing with adult,exploring,playing with toy","0.31,0.16,0.4","playing with toy","00430001_2024-11-15_1_ff20f84763",4,40,50,"cooking","kitchen"
"302","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_005.mp4","dining room,kitchen","0.88,0.12","dining room","nothing","0.58","nothing","00430001_2024-11-15_1_ff20f84763",5,50,60,"playing with toy","dining room"
"303","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_006.mp4","dining room,kitchen","0.54,0.25","dining room","playing with toy,playing with adult","0.6,0.32","playing with toy","00430001_2024-11-15_1_ff20f84763",6,60,70,"playing with toy","dining room"
"304","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_007.mp4","bedroom","0.93","bedroom","playing with adult,playing with toy","0.54,0.32","playing with adult","00430001_2024-11-15_1_ff20f84763",7,70,80,"playing with toy","dining room"
"305","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_008.mp4","kitchen,dining room,playroom","0.34,0.44,0.13","dining room","exploring,playing with adult,playing with toy","0.17,0.37,0.37","playing with adult","00430001_2024-11-15_1_ff20f84763",8,80,90,"playing with adult","dining room"
"306","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_009.mp4","dining room,kitchen","0.56,0.34","dining room","playing with adult,looking,looking at device,playing with toy","0.34,0.11,0.11,0.27","playing with adult","00430001_2024-11-15_1_ff20f84763",9,90,100,"playing with adult","kitchen"
"307","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_010.mp4","dining room,kitchen,living room","0.73,0.14,0.13","dining room","watching tv,looking,looking at device","0.41,0.28,0.28","watching tv","00430001_2024-11-15_1_ff20f84763",10,100,110,"playing with toy","kitchen"
"308","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_011.mp4","kitchen","1.0","kitchen","playing with toy,playing with adult","0.64,0.16","playing with toy","00430001_2024-11-15_1_ff20f84763",11,110,120,"looking","kitchen"
"309","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_012.mp4","kitchen","1.0","kitchen","looking at device,looking","0.45,0.45","looking at device","00430001_2024-11-15_1_ff20f84763",12,120,130,"looking at device","kitchen"
"310","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_013.mp4","kitchen","1.0","kitchen","looking at device,looking","0.48,0.48","looking at device","00430001_2024-11-15_1_ff20f84763",13,130,140,"looking","kitchen"
"311","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_014.mp4","kitchen,playroom","0.84,0.16","kitchen","looking,nothing,playing with toy","0.26,0.21,0.32","playing with toy","00430001_2024-11-15_1_ff20f84763",14,140,150,"looking","kitchen"
"312","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_015.mp4","kitchen","1.0","kitchen","looking at device,looking","0.5,0.5","looking at device","00430001_2024-11-15_1_ff20f84763",15,150,160,"looking","kitchen"
"313","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_016.mp4","kitchen","1.0","kitchen","looking at device,looking","0.5,0.5","looking at device","00430001_2024-11-15_1_ff20f84763",16,160,170,"looking","kitchen"
"314","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_017.mp4","kitchen","1.0","kitchen","watching tv,looking,reading,looking at device","0.43,0.27,0.11,0.13","watching tv","00430001_2024-11-15_1_ff20f84763",17,170,180,"looking","kitchen"
"315","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_018.mp4","kitchen","1.0","kitchen","looking at device,looking,playing with adult","0.34,0.34,0.25","looking at device","00430001_2024-11-15_1_ff20f84763",18,180,190,"watching tv","kitchen"
"316","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_019.mp4","kitchen","1.0","kitchen","clipping nails,reading,watching tv","0.14,0.13,0.28","watching tv","00430001_2024-11-15_1_ff20f84763",19,190,200,"cooking","kitchen"
"317","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_020.mp4","kitchen","1.0","kitchen","cooking,watching tv","0.56,0.11","cooking","00430001_2024-11-15_1_ff20f84763",20,200,210,"cooking","kitchen"
"318","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_021.mp4","kitchen","1.0","kitchen","looking at device,looking","0.46,0.46","looking at device","00430001_2024-11-15_1_ff20f84763",21,210,220,"cooking","kitchen"
"319","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_022.mp4","kitchen","1.0","kitchen","cooking","0.87","cooking","00430001_2024-11-15_1_ff20f84763",22,220,230,"looking","kitchen"
"320","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_023.mp4","kitchen","1.0","kitchen","looking at device,looking","0.25,0.63","looking","00430001_2024-11-15_1_ff20f84763",23,230,240,"looking","kitchen"
"321","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_024.mp4","kitchen","1.0","kitchen","looking at device,looking","0.5,0.5","looking at device","00430001_2024-11-15_1_ff20f84763",24,240,250,"looking","kitchen"
"322","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_025.mp4","kitchen","1.0","kitchen","looking at device,looking,playing with toy","0.39,0.39,0.19","looking at device","00430001_2024-11-15_1_ff20f84763",25,250,260,"looking","kitchen"
"323","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_026.mp4","kitchen","1.0","kitchen","watching tv,looking,reading","0.42,0.33,0.11","watching tv","00430001_2024-11-15_1_ff20f84763",26,260,270,"looking","kitchen"
"324","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_027.mp4","kitchen","1.0","kitchen","looking,looking at device","0.41,0.41","looking","00430001_2024-11-15_1_ff20f84763",27,270,280,"looking","kitchen"
"325","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_028.mp4","kitchen","1.0","kitchen","looking at device,looking","0.48,0.48","looking at device","00430001_2024-11-15_1_ff20f84763",28,280,290,"looking","kitchen"
"326","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_029.mp4","kitchen","1.0","kitchen","looking at device,looking,playing with toy","0.43,0.43,0.1","looking at device","00430001_2024-11-15_1_ff20f84763",29,290,300,"looking","kitchen"
"327","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_030.mp4","kitchen","1.0","kitchen","watching tv,looking,reading,playing with toy","0.4,0.18,0.12,0.2","watching tv","00430001_2024-11-15_1_ff20f84763",30,300,310,"looking","kitchen"
"328","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_031.mp4","kitchen","1.0","kitchen","watching tv,looking,playing with toy","0.21,0.3,0.24","looking","00430001_2024-11-15_1_ff20f84763",31,310,320,"looking","kitchen"
"329","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_032.mp4","kitchen","1.0","kitchen","looking at device,looking","0.49,0.49","looking at device","00430001_2024-11-15_1_ff20f84763",32,320,330,"watching tv","kitchen"
"330","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_033.mp4","kitchen","1.0","kitchen","watching tv","0.68","watching tv","00430001_2024-11-15_1_ff20f84763",33,330,340,"watching tv","kitchen"
"331","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_034.mp4","kitchen","1.0","kitchen","watching tv,looking,looking at device,playing with toy","0.2,0.1,0.1,0.4","playing with toy","00430001_2024-11-15_1_ff20f84763",34,340,350,"watching tv","kitchen"
"332","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_035.mp4","kitchen","1.0","kitchen","looking at device,looking","0.49,0.49","looking at device","00430001_2024-11-15_1_ff20f84763",35,350,360,"looking","kitchen"
"333","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_036.mp4","kitchen","1.0","kitchen","watching tv,looking,looking at device,playing with toy","0.11,0.38,0.38,0.12","looking","00430001_2024-11-15_1_ff20f84763",36,360,370,"looking at device","kitchen"
"334","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_037.mp4","kitchen","1.0","kitchen","looking,looking at device,playing with toy","0.31,0.31,0.22","looking","00430001_2024-11-15_1_ff20f84763",37,370,380,"looking","kitchen"
"335","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_038.mp4","kitchen","1.0","kitchen","looking at device,looking,playing with toy","0.28,0.28,0.38","playing with toy","00430001_2024-11-15_1_ff20f84763",38,380,390,"looking","kitchen"
"336","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_039.mp4","kitchen","1.0","kitchen","looking,looking at device,playing with toy","0.38,0.38,0.11","looking","00430001_2024-11-15_1_ff20f84763",39,390,400,"looking at device","kitchen"
"337","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_040.mp4","kitchen","1.0","kitchen","looking at device,looking,playing with toy","0.4,0.4,0.15","looking at device","00430001_2024-11-15_1_ff20f84763",40,400,410,"looking","kitchen"
"338","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_041.mp4","kitchen","1.0","kitchen","looking at device,looking","0.49,0.49","looking at device","00430001_2024-11-15_1_ff20f84763",41,410,420,"looking at device","kitchen"
"339","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_042.mp4","kitchen","1.0","kitchen","looking at device,looking","0.46,0.46","looking at device","00430001_2024-11-15_1_ff20f84763",42,420,430,"looking at device","kitchen"
"340","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_043.mp4","kitchen","1.0","kitchen","looking at device,looking","0.47,0.47","looking at device","00430001_2024-11-15_1_ff20f84763",43,430,440,"looking at device","kitchen"
"341","/ccn2/dataset/babyview/unzip_2025_10s_videos_512p/00430001_2024-11-15_1_ff20f84763_processed/00430001_2024-11-15_1_ff20f84763_processed_044.mp4","kitchen","1.0","kitchen","looking at device,looking","0.49,0.49","looking at device","00430001_2024-11-15_1_ff20f84763",44,440,450,"looking at device","kitchen"
